bootstrap_return,bootstrap_max_drawdown
0.24183887594370468,-0.09346766993744515
0.7211475088735324,-0.07572971906566084
0.7788621164502552,-0.05833215842937278
0.6408813079501872,-0.057461567647390854
0.5664179509717462,-0.043329622366576004
0.4912731654163225,-0.13235875254830576
0.33616319799691996,-0.07258304517979275
0.9745069621662847,-0.039719095835094476
1.0371134261220334,-0.06142299291329467
0.3226973420419441,-0.06277966296188153
0.17996818024729744,-0.09997832643299609
0.9002764226894366,-0.047129834519312186
0.6967849711974661,-0.06152832990518453
0.38424066088879627,-0.08611592729612838
0.5144221320430375,-0.05600749139073069
0.37060562229655813,-0.06733081730533985
0.5557713318600452,-0.058263230649689746
0.28920376945163806,-0.0952687647956717
0.7974399535216181,-0.05406820681019353
0.6076745610606309,-0.047207923438504884
0.16104021849685068,-0.08174884005591687
0.788229866459095,-0.044344411536298534
0.6666490677725094,-0.03786592587981241
0.4278317738339359,-0.03818809768605835
0.12009300870411832,-0.07341002043367983
0.5482004445553366,-0.04536675399731571
0.679743439596834,-0.038909145470794604
0.41506190442526525,-0.04561038501164694
0.4080008380597713,-0.046660186566249484
0.14464196305367283,-0.14894188219619386
0.07171856922569786,-0.11486532835671237
0.8323168951712963,-0.06975565659689764
0.40949938304294364,-0.061959358969226996
0.8527866727319697,-0.06083691755780973
0.13501993139981217,-0.11265803207317382
0.5892343050379991,-0.0556462583156323
0.6959498801962689,-0.038220136856529585
0.42570920707311677,-0.04453119307092057
0.5534790645449319,-0.10061343631228759
0.35515071521588104,-0.07945069507163027
0.1797197749767956,-0.12139603992528869
0.5282998709197804,-0.09652520605866599
0.5015028713964786,-0.09859663473131675
0.4671557261684123,-0.0833759521061922
0.5758211423808306,-0.04529880997925939
0.33583294520389084,-0.05621553274181057
0.5182414213199771,-0.06356221038823484
0.3576516734903601,-0.07182584379830492
0.28624104997950894,-0.08540172722709749
0.3320698429517399,-0.07107600307311557
0.6210123920954811,-0.06819223577805522
0.5234433327667054,-0.03902718678206141
0.48296586508140904,-0.10269349146669315
0.409148723329511,-0.09053090168862943
0.3095746676221893,-0.10846799956301689
-0.08261954384574033,-0.1465632535211483
0.4551522708282332,-0.08634480438681746
0.40347600104495895,-0.04437625950534063
0.1548315975410126,-0.06330580220837256
0.6123705457736213,-0.05206103839074161
0.567445205667862,-0.05191077753501849
0.26117216341951743,-0.07437632231416946
1.0086870427363461,-0.058128759421970155
0.5660762065136542,-0.04955217388904476
1.0785575753119123,-0.024775202876121893
0.32780663224936446,-0.09570975951582561
0.7490609784798632,-0.04541593655377696
0.49488521597763424,-0.1119019125365035
0.5734111622743479,-0.054177390431259353
0.6043374457508688,-0.05736194411668527
0.31026389249225517,-0.1029123891847179
0.6966810757643911,-0.059973289324778745
0.5909878016869177,-0.060005070801739
0.7601296349639302,-0.06969361334331403
0.34250306216842374,-0.07900550073777679
0.6086843167408855,-0.06589434459580745
0.7215249609526255,-0.06208769923950519
0.3935108637238198,-0.07517747336122671
0.743785203565277,-0.04931005300324376
0.42191390484086666,-0.07729256435222231
0.5124421541282953,-0.05745039197824675
0.5396646286379756,-0.04878654408817917
0.33104259242695777,-0.06667301140355963
0.3462943385362487,-0.0683801053725237
0.7737824540120073,-0.07265019107200155
0.6314498967430238,-0.06255608268428658
0.2640361684277752,-0.08424045982327855
0.5833746288922712,-0.0518193262765313
0.8822244778630934,-0.037657462497518446
0.20310698299839824,-0.1280918965293396
0.41506220208996303,-0.06176044711770734
0.37338249845817284,-0.05935326344347569
0.6333356970317097,-0.05492281280532518
0.3938216866373243,-0.11725873112518936
0.3046930829671515,-0.12815450244436266
0.5183590821159183,-0.03663113663323414
0.20268845411868486,-0.11628829133515495
0.47458925761207205,-0.08022332989101799
0.9596071799894996,-0.03547692199937913
0.4273758752504673,-0.06829888428451225
0.047448604028244246,-0.10653130866335259
0.24220652410832133,-0.08750056250736937
0.4034018726524793,-0.05316012133287451
0.15920030456082612,-0.08878694249544772
0.2822629276623767,-0.10004653543288489
0.48306787221468306,-0.05602292717969015
0.4186588185843134,-0.06160860901599263
-0.059561536502554135,-0.22962574245464962
0.3678636811066327,-0.04230380784516363
